Zipcode,NaicsCode,Establishments,Employees,Payroll
15001,54,32,0,0
15001,71,5,0,0
15001,72,57,0,0
15001,62,92,0,0
15001,51,5,0,0
15001,52,30,0,0
15001,00,558,6706,284773
15001,81,70,0,0
15001,56,42,0,0
15001,23,58,0,0
15001,42,18,0,0
15001,53,11,0,0
15003,54,12,0,0
15003,72,26,0,0
15003,62,27,0,0
15003,51,4,0,0
15003,52,12,0,0
15003,00,256,3544,132250
15003,81,44,0,0
15003,56,18,0,0
15003,61,4,0,0
15003,23,18,0,0
15003,42,14,0,0
15003,53,5,0,0
15004,62,3,0,0
15004,00,12,518,36657
15005,54,17,0,0
15005,72,11,0,0
15005,62,18,0,0
15005,52,6,0,0
15005,00,132,1589,47515
15005,81,21,0,0
15005,56,9,0,0
15005,61,4,0,0
15005,23,16,0,0
15005,42,4,0,0
15006,00,9,84,2882
15006,23,3,0,0
15007,72,5,0,0
15007,00,30,271,17664
15007,81,5,0,0
15007,23,4,0,0
15009,54,58,0,0
15009,71,6,0,0
15009,72,47,0,0
15009,62,113,0,0
15009,51,6,0,0
15009,52,44,0,0
15009,00,463,6358,283882
15009,81,51,0,0
15009,56,16,0,0
15009,61,6,0,0
15009,23,19,0,0
15009,42,12,0,0
15009,53,13,0,0
15009,55,4,0,0
15010,54,33,0,0
15010,71,13,0,0
15010,72,52,0,0
15010,62,90,0,0
15010,51,13,0,0
15010,52,40,0,0
15010,00,555,7761,285748
15010,81,77,0,0
15010,56,29,0,0
15010,61,13,0,0
15010,23,56,0,0
15010,42,13,0,0
15010,53,16,0,0
15012,54,16,0,0
15012,71,11,0,0
15012,72,62,0,0
15012,62,53,0,0
15012,51,6,0,0
15012,52,16,0,0
15012,00,411,5364,184618
15012,81,44,0,0
15012,56,21,0,0
15012,61,5,0,0
15012,23,39,0,0
15012,42,13,0,0
15012,53,14,0,0
15014,62,8,0,0
15014,00,36,1610,82432
15014,81,6,0,0
15014,23,4,0,0
15014,42,4,0,0
15015,54,3,0,0
15015,00,13,113,3672
15015,42,3,0,0
15017,54,84,0,0
15017,71,17,0,0
15017,72,58,0,0
15017,62,96,0,0
15017,51,11,0,0
15017,52,40,0,0
15017,00,703,12726,603381
15017,81,78,0,0
15017,56,39,0,0
15017,61,12,0,0
15017,23,55,0,0
15017,42,57,0,0
15017,53,34,0,0
15017,55,9,0,0
15018,00,10,184,9568
15019,54,4,0,0
15019,00,27,246,11996
15019,81,3,0,0
15019,21,4,0,0
15019,23,3,0,0
15020,00,6,106,6645
15021,54,10,0,0
15021,71,4,0,0
15021,72,15,0,0
15021,62,9,0,0
15021,51,3,0,0
15021,00,138,1816,71294
15021,81,16,0,0
15021,56,9,0,0
15021,23,20,0,0
15021,42,6,0,0
15021,53,6,0,0
15022,54,19,0,0
15022,72,18,0,0
15022,62,48,0,0
15022,51,4,0,0
15022,52,9,0,0
15022,00,240,3697,173102
15022,81,43,0,0
15022,56,7,0,0
15022,21,4,0,0
15022,22,4,0,0
15022,23,14,0,0
15022,42,6,0,0
15022,53,6,0,0
15024,54,14,0,0
15024,71,7,0,0
15024,72,17,0,0
15024,62,23,0,0
15024,52,3,0,0
15024,00,189,3517,206895
15024,81,22,0,0
15024,56,20,0,0
15024,23,27,0,0
15024,42,8,0,0
15024,53,6,0,0
15025,54,18,0,0
15025,71,4,0,0
15025,72,25,0,0
15025,62,60,0,0
15025,52,13,0,0
15025,00,302,4498,223169
15025,81,32,0,0
15025,56,25,0,0
15025,61,3,0,0
15025,23,44,0,0
15025,42,12,0,0
15025,53,17,0,0
15026,54,10,0,0
15026,72,4,0,0
15026,62,4,0,0
15026,00,69,1080,51508
15026,81,8,0,0
15026,56,3,0,0
15026,23,10,0,0
15026,42,4,0,0
15026,53,4,0,0
15027,54,6,0,0
15027,72,4,0,0
15027,62,3,0,0
15027,00,31,172,5497
15027,81,7,0,0
15030,62,3,0,0
15030,00,27,528,26009
15030,81,6,0,0
15031,51,3,0,0
15031,00,23,380,28029
15031,56,3,0,0
15031,23,6,0,0
15031,42,6,0,0
15032,00,4,9,283
15033,72,4,0,0
15033,62,13,0,0
15033,51,3,0,0
15033,00,70,945,41685
15033,81,8,0,0
15033,23,5,0,0
15033,42,5,0,0
15034,72,6,0,0
15034,00,43,703,34536
15034,81,13,0,0
15034,23,7,0,0
15034,42,3,0,0
15035,62,5,0,0
15035,52,3,0,0
15035,00,40,265,8641
15035,81,10,0,0
